baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000029641.8	86.764350171555	-2.02662657268384	0.243206471521648	-8.33294673453393	7.88546449134943e-17	1.18683323347346e-15
ENSMUSG00000058454.15	709.705882536932	1.22645484602746	0.14719385812802	8.33224199450475	7.93255944836107e-17	1.19302846213646e-15
ENSMUSG00000015880.13	446.96286790995	1.17798962889611	0.141435498802556	8.32881164113247	8.16578674786832e-17	1.22718714444048e-15
ENSMUSG00000024270.11	2014.43122745915	-0.73753318428187	0.0885615131102683	-8.32791986473361	8.22751733727029e-17	1.23554084105923e-15
ENSMUSG00000035357.17	996.647688659139	-0.961270066988958	0.115454416299527	-8.32597052411665	8.36406163438644e-17	1.25510859212121e-15
ENSMUSG00000019467.15	1967.02267574773	-0.82467749324888	0.0990745375967164	-8.32380865208511	8.51810739884459e-17	1.27727146589088e-15
ENSMUSG00000070780.11	57.0759536735143	2.58718487202493	0.310934662418042	8.32067049683428	8.74670942109062e-17	1.31057252637325e-15
ENSMUSG00000022419.16	323.023015850285	1.23557343812058	0.148541715653551	8.31802320771865	8.94425024439499e-17	1.33850337298015e-15
ENSMUSG00000026764.15	295.25274005597	1.28856600102889	0.15491306624726	8.31799429347156	8.94643193398311e-17	1.33850337298015e-15
ENSMUSG00000046434.16	4188.68098850424	0.828329636396436	0.099656427620887	8.31185359711636	9.42186225024238e-17	1.40858591916635e-15
ENSMUSG00000027082.15	643.648691053806	-1.30253308332589	0.156764501731792	-8.30885225249778	9.66321469733864e-17	1.44359525359647e-15
ENSMUSG00000064080.12	42085.6871087007	-0.934792758349668	0.112584332747911	-8.30304479791848	1.01476591044221e-16	1.51484134574402e-15
ENSMUSG00000036492.12	47.9349489181944	3.11312812966856	0.374997740940604	8.30172502335593	1.02610480032001e-16	1.5306317006554e-15
ENSMUSG00000028693.15	1201.67964983955	1.44540856375255	0.174124869525583	8.30098863930628	1.03248567738806e-16	1.53900830251439e-15
ENSMUSG00000043029.2	48.1390877332801	5.82752034872272	0.70203771573277	8.30086506483501	1.03356029574138e-16	1.53946892050131e-15
ENSMUSG00000019872.13	948.641428592893	0.845383179720801	0.101855470766557	8.2998308618919	1.04259719426059e-16	1.55177974701642e-15
ENSMUSG00000030956.15	1026.45980014173	1.00373165259781	0.12098939110769	8.2960302833859	1.07648103997498e-16	1.60102668282669e-15
ENSMUSG00000025082.8	88.9671127755391	9.92465851262658	1.19648534995183	8.29484332008422	1.08728417582725e-16	1.61589875887171e-15
ENSMUSG00000035305.5	220.861580375523	-1.33691932929224	0.161206167066413	-8.29322695043957	1.10216763951407e-16	1.63680848562399e-15
ENSMUSG00000052997.15	2439.338032721	0.73274004009242	0.0883773122960304	8.29104236207161	1.12260291200372e-16	1.66592615162884e-15
ENSMUSG00000020091.15	2544.32353363348	0.781979402537772	0.0943901877004955	8.28454123874644	1.18565226807084e-16	1.75819290607437e-15
ENSMUSG00000034023.16	204.036722748264	1.35498280729208	0.163648478694761	8.27983747908469	1.23343499809994e-16	1.82770161693394e-15
ENSMUSG00000034917.8	172.247484783387	9.91475455164454	1.19782716860336	8.2772830768273	1.26017408982866e-16	1.86594849766382e-15
ENSMUSG00000060703.12	433.84317691393	-1.16045759275732	0.140305227000823	-8.27095053807596	1.32895179242025e-16	1.96634015025654e-15
ENSMUSG00000034858.16	545.322546572187	-0.97441044872143	0.117812491041491	-8.27085854910125	1.32997767431234e-16	1.96641110846122e-15
ENSMUSG00000039208.15	306.566899425972	-1.28570703338335	0.155458358381131	-8.27042718559548	1.33479876311275e-16	1.97208916448723e-15
ENSMUSG00000024620.11	3206.68673431237	-1.18116729094469	0.142865352090208	-8.26769593651283	1.36572672132259e-16	2.0163019759438e-15
ENSMUSG00000007021.5	51.6422094374328	3.23020105867448	0.390810465811458	8.26539036503913	1.39238356166327e-16	2.05414883770543e-15
ENSMUSG00000007888.15	1529.65425665956	-1.14839153532013	0.138950045303032	-8.26477985534754	1.39952771373894e-16	2.06317472638288e-15
ENSMUSG00000020520.14	1111.82235893992	-1.05423949675257	0.127573412019701	-8.26378694480451	1.4112239620683e-16	2.07889314500142e-15
ENSMUSG00000000028.15	247.916004397695	1.26701389387547	0.15341709510476	8.25862263270138	1.47363015347533e-16	2.16923536794158e-15
ENSMUSG00000034453.8	869.878798660572	0.850972446420371	0.103049972796531	8.25786192200737	1.48304969899238e-16	2.18150426827643e-15
ENSMUSG00000054162.15	110.526079760633	2.2704059173823	0.275117575697176	8.25249318088407	1.55123752381206e-16	2.2801377287144e-15
ENSMUSG00000074934.3	16191.4899882049	-1.12011037602508	0.13573199557671	-8.2523679937502	1.55286384299224e-16	2.28086093169379e-15
ENSMUSG00000025161.16	824.423203829415	1.53661890292668	0.186221555584926	8.25156302717012	1.56336147843604e-16	2.29460384002861e-15
ENSMUSG00000054293.10	194.197686922505	-1.45226270312953	0.176011405095564	-8.25095795548609	1.57129830063841e-16	2.30457084093634e-15
ENSMUSG00000028780.13	4711.3345678257	-0.932589820584676	0.113087411812335	-8.24662803435878	1.62926559125672e-16	2.38784785050948e-15
ENSMUSG00000021367.8	62.1950769165658	-2.72327016518675	0.330306857644465	-8.2446673514663	1.65620312862171e-16	2.42555954190279e-15
ENSMUSG00000038375.15	1993.20330854151	-0.774671013775981	0.0939717512947275	-8.24365836650578	1.6702360653372e-16	2.4443309171616e-15
ENSMUSG00000039682.12	2321.42278141221	0.899820660195936	0.10920664281114	8.23961470688253	1.72766104866622e-16	2.52653151756948e-15
ENSMUSG00000050010.8	160.400650179395	9.8065099709781	1.19213398158876	8.22601328577925	1.935475570797e-16	2.82838246930131e-15
ENSMUSG00000031848.15	761.532729632636	1.30250361242303	0.158374030682833	8.22422468385288	1.96457510393006e-16	2.86882180027783e-15
ENSMUSG00000025280.8	834.66557365515	0.906220938419398	0.110201570144852	8.22330332706003	1.97973293594091e-16	2.88885848156022e-15
ENSMUSG00000045775.15	44.2335274836131	3.14307555573157	0.382471643404172	8.21780022110075	2.07269867810136e-16	3.02232233642219e-15
ENSMUSG00000023048.13	2166.09091853994	1.11374291053723	0.135536723733305	8.21727779644976	2.08174467833858e-16	3.03331318782841e-15
ENSMUSG00000027533.10	489.149268027909	1.11068679082142	0.135235522580671	8.21298109865233	2.1576352255028e-16	3.14161688011661e-15
ENSMUSG00000025665.16	173.224512487314	1.79199379271229	0.21830063343127	8.20883459908275	2.23345645809374e-16	3.24966298548111e-15
ENSMUSG00000000915.15	335.899580256934	1.21201928104393	0.147702774575563	8.20579900768131	2.29062348757514e-16	3.33043073667107e-15
ENSMUSG00000028099.8	762.586860171455	0.849979155855252	0.10364417082554	8.20093546105925	2.38523568574591e-16	3.46548548908807e-15
ENSMUSG00000061288.13	1376.60436719118	0.884545076807441	0.107882402340184	8.19915998920954	2.42072578299641e-16	3.51450931729183e-15
ENSMUSG00000009418.16	2175.30191371106	0.703081866413309	0.0857562609286528	8.19860682823213	2.43188895541234e-16	3.52816905594743e-15
ENSMUSG00000079012.11	147.366304739837	-1.78724436454368	0.218013188945127	-8.19787267546243	2.44678306743961e-16	3.54721801875094e-15
ENSMUSG00000031765.8	1814.01695130185	-1.54548478559615	0.188623555493327	-8.19348771978181	2.53763360525251e-16	3.67627784830096e-15
ENSMUSG00000018593.13	55518.9282367516	-0.813818362794414	0.0994533001329418	-8.18291963873056	2.77047929397197e-16	4.0107125733037e-15
ENSMUSG00000025557.10	83.5793601548544	9.83069409755643	1.2014262348854	8.18251991849846	2.77968780980882e-16	4.02114837982991e-15
ENSMUSG00000042599.8	789.954896776008	1.24011535547573	0.151643805951991	8.17781740368839	2.89031309025505e-16	4.17817509840751e-15
ENSMUSG00000032332.17	39270.2384358941	-0.948437979011683	0.115978419441847	-8.1777108497951	2.89286936936515e-16	4.17886618385017e-15
ENSMUSG00000029313.18	2178.28259775209	-0.796837573554534	0.0974601662743821	-8.17603338897635	2.93340738783368e-16	4.23438304052833e-15
ENSMUSG00000020527.14	769.294760876234	0.82322103690778	0.100716503669359	8.17364589631034	2.99207148456898e-16	4.3159665288173e-15
ENSMUSG00000011008.13	39.7753170972484	3.89797598295121	0.476973174261601	8.17231700500901	3.02522361784854e-16	4.36065924786368e-15
ENSMUSG00000026697.10	45.3791283570761	5.75199995273608	0.70406601595205	8.16968838491392	3.09187032087407e-16	4.45353355387793e-15
ENSMUSG00000018672.15	1090.28330051869	-0.859234025172666	0.10517978842161	-8.16919332189997	3.10458323903269e-16	4.46864422122185e-15
ENSMUSG00000020777.16	2106.31780070518	-0.689103123090361	0.0843927435767901	-8.1654309823846	3.20289620966453e-16	4.60685529212692e-15
ENSMUSG00000024713.16	139.494099252296	-1.61731888196946	0.198343479986546	-8.15413182262991	3.51697097921096e-16	5.05498587919756e-15
ENSMUSG00000037572.17	399.494948248503	1.20977390507449	0.148557580679624	8.14346800439261	3.8411404801639e-16	5.51697519822398e-15
ENSMUSG00000033542.13	1786.12962565462	0.816948664593697	0.100321982312318	8.14326676730136	3.84753270605436e-16	5.52221182393584e-15
ENSMUSG00000023110.12	1205.85916137624	0.860836628661972	0.105770115851466	8.13875092914572	3.99376609120349e-16	5.72800631682737e-15
ENSMUSG00000051586.17	798.056373722541	0.950659290864488	0.116845403948551	8.13604351338524	4.08405077862736e-16	5.85332095913321e-15
ENSMUSG00000030782.17	1508.48772331016	-1.10912972127256	0.13635541361268	-8.13410844415071	4.14980953377736e-16	5.94333120407374e-15
ENSMUSG00000037894.13	909.312965364833	0.909225487682483	0.111784590608451	8.13372829594409	4.16285006661506e-16	5.95776435156553e-15
ENSMUSG00000021939.8	16629.3061508826	-0.797914274686383	0.0981162199178426	-8.13233811243966	4.21088346587912e-16	6.02222224266695e-15
ENSMUSG00000027074.14	350.195041046866	1.09631725399156	0.13485655883129	8.12950636952773	4.31042112315052e-16	6.16019530521042e-15
ENSMUSG00000027894.14	372.065443447864	-1.46409961167164	0.180129977267224	-8.12801752314464	4.36368148296897e-16	6.23188261786506e-15
ENSMUSG00000040133.2	555.14940391871	-0.99667830093137	0.122635000765416	-8.12719284633819	4.39346113195083e-16	6.26995858348242e-15
ENSMUSG00000022109.6	503.166243776568	1.06538045078417	0.131131175551321	8.12453976947084	4.49063070508539e-16	6.40408526367781e-15
ENSMUSG00000022261.6	8400.89015596166	-0.773284376757581	0.0951953566105821	-8.12313125650523	4.54307535366119e-16	6.4742848484351e-15
ENSMUSG00000035678.8	329.222144884257	1.15096263667212	0.141810974643764	8.1161746441938	4.81108196734036e-16	6.85136233705949e-15
ENSMUSG00000018008.8	38.792612893676	4.08626045486929	0.503526571376843	8.11528266263251	4.84655371999557e-16	6.89699237096043e-15
ENSMUSG00000012428.9	139.622944324282	1.89225844414925	0.233198127659751	8.11438094781861	4.88267447890119e-16	6.94348079361705e-15
ENSMUSG00000074006.3	37.0421087800356	4.01287884146465	0.494782240772807	8.11039384759825	5.04559502316589e-16	7.17009362019927e-15
ENSMUSG00000019831.14	324.303978604068	1.10551415580944	0.136360793077505	8.10727285210996	5.17685229253385e-16	7.35142273292872e-15
ENSMUSG00000015850.11	1340.53453408584	-1.14504058220998	0.141258699208803	-8.1059827722003	5.2320858968933e-16	7.42461420005155e-15
ENSMUSG00000028150.14	44.3910066975968	3.03998887638272	0.375076226045746	8.1049895068848	5.27500695415956e-16	7.48024258351484e-15
ENSMUSG00000078657.6	46.1401150115389	2.89128418183895	0.356807866922199	8.10319628538177	5.35337620885806e-16	7.58602458123452e-15
ENSMUSG00000028862.6	296.309434076373	1.45153908626646	0.179146786882678	8.10251253469072	5.38355938491839e-16	7.62342338816472e-15
ENSMUSG00000027827.17	106.704127881624	-1.776750065987	0.219433464710143	-8.09698770574475	5.63367632854809e-16	7.97198899468297e-15
ENSMUSG00000090290.2	339.494646130811	1.06419123275084	0.131451112841771	8.0957187029053	5.69272359728795e-16	8.04987947217061e-15
ENSMUSG00000007872.3	2133.50876913387	-0.97850440371136	0.120887007685982	-8.09437194651335	5.75605584463461e-16	8.1337154549482e-15
ENSMUSG00000037266.18	4236.83586780229	-0.740601209057439	0.0915502664483315	-8.08955820434901	5.98815339927868e-16	8.45574357813874e-15
ENSMUSG00000042359.18	281.016684343315	1.24395437151819	0.153777169829491	8.08933063924571	5.99935095857362e-16	8.46561046140339e-15
ENSMUSG00000027254.13	3009.36438080698	-0.864075936761858	0.10682380167815	-8.08879597231743	6.02574100818258e-16	8.4968864090137e-15
ENSMUSG00000051703.14	85.7261190335325	2.19386947996851	0.271280738377841	8.08708164496692	6.11113038716835e-16	8.61125506833785e-15
ENSMUSG00000021991.9	257.900457810859	-1.31977375633966	0.163255122561653	-8.0841184988927	6.26154280781725e-16	8.81702400417291e-15
ENSMUSG00000027506.15	1106.9650237228	1.05480402705639	0.130536940257943	8.08050215496154	6.45006177571057e-16	9.07612611518462e-15
ENSMUSG00000038244.14	3492.39423350217	-0.752044031524187	0.0930790741153119	-8.07962518613485	6.49661395890639e-16	9.13523870529298e-15
ENSMUSG00000030660.9	2527.98262728676	0.962383460775048	0.11915381135405	8.07681642608522	6.64795089016e-16	9.34150918933175e-15
ENSMUSG00000034818.17	289.605798417477	1.38461138505697	0.171432398393118	8.07671944180508	6.65323801006918e-16	9.34240990966977e-15
ENSMUSG00000039678.12	1307.74568140763	0.762982265971419	0.0944682487530623	8.07660008566302	6.65975042431173e-16	9.34502871821774e-15
ENSMUSG00000028148.11	78.0690995439769	9.7384191189988	1.2079911956602	8.06166398727477	7.52628418423029e-16	1.05535929132847e-14
ENSMUSG00000035024.16	610.375043771467	0.968994797912254	0.120220855651709	8.06012228626556	7.62181642100697e-16	1.06801034560006e-14
ENSMUSG00000023243.9	67.5998835194312	2.53872732230799	0.314985402344845	8.05982532336086	7.64035462076812e-16	1.06986247015603e-14
ENSMUSG00000020706.13	2028.98536368329	0.816799127905624	0.10135706551182	8.05863038537131	7.715399883018e-16	1.07961907340102e-14
ENSMUSG00000029759.9	495.689317035282	-0.992057839346231	0.123113705907239	-8.05806170836663	7.75136889648843e-16	1.0838979538984e-14
ENSMUSG00000045659.18	244.311597307457	1.36946097426319	0.169958767546479	8.05760711278795	7.78024100131996e-16	1.08717919426367e-14
ENSMUSG00000023022.14	4979.52931344181	-0.66825222362677	0.0829690743609432	-8.05423260141061	7.99789978357726e-16	1.11681783922341e-14
ENSMUSG00000027955.16	2743.68750933208	-1.04180504195116	0.129367671457884	-8.05305552933543	8.07522441243574e-16	1.12683284167424e-14
ENSMUSG00000038618.12	325.964248477287	1.29204657969579	0.16045429793981	8.05242736583141	8.11679088874678e-16	1.13184765042247e-14
ENSMUSG00000039942.15	106.181782988204	-1.77950487824196	0.22099575096996	-8.05221308749891	8.13101815455923e-16	1.13304582849534e-14
ENSMUSG00000050157.6	38.1784056801046	3.83177244481033	0.47588184740668	8.051940761539	8.14913502160236e-16	1.13478398209405e-14
ENSMUSG00000006056.13	73.3074310759025	9.64086337874068	1.19786713586674	8.04835786046076	8.39122879094674e-16	1.16768739465991e-14
ENSMUSG00000027322.11	45.1593379475768	5.74393303772256	0.713686083028585	8.04826263859274	8.39775858605347e-16	1.1677878952169e-14
ENSMUSG00000030986.13	685.753096341064	0.853888453638323	0.106173304525481	8.04240253663189	8.80939484759208e-16	1.22418321765986e-14
ENSMUSG00000022070.7	303.184786143426	1.09820655249605	0.13660147696283	8.03949252170151	9.02112915556037e-16	1.25274078080116e-14
ENSMUSG00000025857.10	457.276664715413	1.05662701394679	0.131434075288181	8.03921670715941	9.04145579758616e-16	1.25469698535447e-14
ENSMUSG00000025887.10	620.197841631534	-1.28006764482356	0.159282474301852	-8.03646258280578	9.24691689561252e-16	1.28232417197915e-14
ENSMUSG00000022673.5	1285.15602382864	0.786295747080571	0.0978528840627828	8.03548872995997	9.32066278108762e-16	1.29166014612067e-14
ENSMUSG00000031403.14	942.80330870603	1.20280531155343	0.149862343748987	8.0260676662583	1.00646722052368e-15	1.39380460539189e-14
ENSMUSG00000025364.13	3784.54198900758	1.02086783898903	0.127208385728046	8.02516149502517	1.01392468535529e-15	1.40316569670504e-14
ENSMUSG00000030406.7	42.9392484452813	5.38975900552055	0.671715151246818	8.02387588774235	1.02459825430656e-15	1.41696160231061e-14
ENSMUSG00000047907.11	190.654458905225	-1.42220688415996	0.177252768215285	-8.02360887494065	1.02682893248292e-15	1.41907052744787e-14
ENSMUSG00000028318.14	416.04446861561	1.09118233299338	0.136025469768794	8.02189718475582	1.04124280314341e-15	1.43800208005547e-14
ENSMUSG00000037989.15	68.3756141268737	7.09804520597912	0.884956281077223	8.02078628939606	1.05070394413897e-15	1.45007240279659e-14
ENSMUSG00000032434.9	831.330453865949	0.972986181670196	0.121326033996573	8.01959933593212	1.06090643909026e-15	1.46314860611982e-14
ENSMUSG00000038437.11	1010.80456404196	0.902175618719809	0.112502465677426	8.01916307600392	1.0646807998505e-15	1.46734760270005e-14
ENSMUSG00000028649.21	11946.4550540233	0.7639542993324	0.0952878271627783	8.01733360996208	1.08065324034092e-15	1.48834077786132e-14
ENSMUSG00000031665.7	45.8867787917842	3.33061184824286	0.415528968325389	8.01535416812326	1.09820098797806e-15	1.51147333786878e-14
ENSMUSG00000056481.7	3826.67882601796	-1.04839753792292	0.130867810426231	-8.01111850582912	1.13669850323914e-15	1.56338806450976e-14
ENSMUSG00000046743.6	2877.98296644986	-1.27128028024406	0.158720480110059	-8.00955415055789	1.15125039800365e-15	1.58232009590276e-14
ENSMUSG00000030528.12	347.05743721289	1.44333751056193	0.180277477789095	8.00619982186838	1.18307435532821e-15	1.6249493945997e-14
ENSMUSG00000006143.12	36.3512467353343	4.54339336071222	0.567574445028377	8.00492939826611	1.1953523340739e-15	1.6406924732804e-14
ENSMUSG00000022900.14	132.767477957459	9.53536401208196	1.19198465528336	7.99956943222162	1.24855030667096e-15	1.71254089812686e-14
ENSMUSG00000002280.11	516.421168033775	0.974129374616857	0.121787556520019	7.99859527895799	1.25846622754114e-15	1.72496516042244e-14
ENSMUSG00000022286.16	133.029886775568	9.53800344592952	1.19267252848156	7.99716872666861	1.27312725328142e-15	1.7438721259525e-14
ENSMUSG00000020899.16	730.901449141963	0.84670660058901	0.10592143612888	7.99372281507566	1.30923935805376e-15	1.7921160661501e-14
ENSMUSG00000073481.9	1290.56187454774	0.974107858755589	0.121870530532875	7.99297298942029	1.31722996414787e-15	1.80182721898539e-14
